postcode, woonplaats, gemeente, provincie, breedtegraad, lengtegraad
6093, Heythuysen, Leudal, Limburg, 51.2474835, 5.9014274
6095, Baexem, Leudal, Limburg, 51.2246814, 5.8800423
6096, Grathem, Leudal, Limburg, 51.1941673, 5.8575731
6097, Heel, Maasgouw, Limburg, 51.1773069, 5.8974233
6099, Beegden, Maasgouw, Limburg, 51.1896078, 5.9178131
6100, Echt, Echt-Susteren, Limburg, 51.0989899, 5.8807662
6101, Echt, Echt-Susteren, Limburg, 51.1110474, 5.8656888
6102, Echt, Echt-Susteren, Limburg, 51.0883636, 5.8998456
6104, Koningsbosch, Echt-Susteren, Limburg, 51.0512859, 5.9583775
6105, Maria Hoop, Echt-Susteren, Limburg, 51.091389, 5.969444
6107, Stevensweert, Maasgouw, Limburg, 51.13123, 5.8456817
6109, Ohé en Laak, Maasgouw, Limburg, 51.1166667, 5.85
6111, Sint Joost, Echt-Susteren, Limburg, 51.1063504, 5.9068971
6112, Sint Joost, Echt-Susteren, Limburg, 51.1222355, 5.9037639
6114, Susteren, Echt-Susteren, Limburg, 51.0640999, 5.8527448
6116, Roosteren, Echt-Susteren, Limburg, 51.0827501, 5.8159001
6118, Nieuwstadt, Echt-Susteren, Limburg, 51.0368359, 5.8618076
6120, Born, Sittard-Geleen, Limburg, 50.7308383, 5.8779229
6121, Born, Sittard-Geleen, Limburg, 51.0340446, 5.810984
6122, Buchten, Sittard-Geleen, Limburg, 51.0404326, 5.8104448
6123, Holtum, Sittard-Geleen, Limburg, 51.0484812, 5.8240233
6124, Papenhoven, Sittard-Geleen, Limburg, 51.040833, 5.780556
6125, Obbicht, Sittard-Geleen, Limburg, 51.0280231, 5.7812383
6127, Grevenbicht, Sittard-Geleen, Limburg, 51.0378003, 5.774008
6129, Urmond, Stein, Limburg, 50.9904464, 5.7769151
6130, Sittard, Sittard-Geleen, Limburg, 50.99619, 5.86902
6131, Sittard, Sittard-Geleen, Limburg, 50.9984972, 5.8647132
6132, Sittard, Sittard-Geleen, Limburg, 50.9868541, 5.8881304
6133, Sittard, Sittard-Geleen, Limburg, 50.9881421, 5.8625389
6134, Sittard, Sittard-Geleen, Limburg, 50.9901584, 5.8484186
6135, Sittard, Sittard-Geleen, Limburg, 50.9994599, 5.8455184
6136, Sittard, Sittard-Geleen, Limburg, 51.0137109, 5.87438
6137, Sittard, Sittard-Geleen, Limburg, 51.0011723, 5.8895328
6141, Limbricht, Sittard-Geleen, Limburg, 51.0127729, 5.8369369
6142, Einighausen, Sittard-Geleen, Limburg, 51.0022236, 5.8266196
6143, Guttecoven, Sittard-Geleen, Limburg, 51.0135741, 5.8177077
6151, Munstergeleen, Sittard-Geleen, Limburg, 50.9741745, 5.8639537
6153, Windraak, Sittard-Geleen, Limburg, 50.9723785, 5.8890634
6155, Puth, Schinnen, Limburg, 50.9554323, 5.8705487
6160, Geleen, Sittard-Geleen, Limburg, 50.9504076, 5.8324062
6161, Geleen, Sittard-Geleen, Limburg, 50.9596395, 5.8049235
6162, Geleen, Sittard-Geleen, Limburg, 50.9776958, 5.8361202
6163, Geleen, Sittard-Geleen, Limburg, 50.985204, 5.8166966
6164, Geleen, Sittard-Geleen, Limburg, 50.9531912, 5.8293893
6165, Geleen, Sittard-Geleen, Limburg, 50.9635415, 5.8315496
6166, Geleen, Sittard-Geleen, Limburg, 50.9746278, 5.8451673
6167, Geleen, Sittard-Geleen, Limburg, 51.0099381, 5.7927714
6170, Stein, Stein, Limburg, 50.9679065, 5.768199
6171, Stein, Stein, Limburg, 50.9679738, 5.7662196
6174, Sweikhuizen, Schinnen, Limburg, 50.9533396, 5.8458946
6176, Spaubeek, Beek, Limburg, 50.9348612, 5.8428501
6181, Elsloo, Stein, Limburg, 50.9484656, 5.7696738
6190, Beek, Beek, Limburg, 50.9394539, 5.7937326
6191, Beek, Beek, Limburg, 50.9393162, 5.7956471
6192, Beek, Beek, Limburg, 50.9394539, 5.7937326
6199, Maastricht-Airport, Beek, Limburg, 50.924444, 5.781111
6200, Maastricht, Maastricht, Limburg, 50.8402418, 5.7015598
6201, Maastricht, Maastricht, Limburg, 50.8402418, 5.7015598
6202, Maastricht, Maastricht, Limburg, 50.8402418, 5.7015598
6203, Maastricht, Maastricht, Limburg, 50.8402418, 5.7015598
6211, Maastricht, Maastricht, Limburg, 50.8505631, 5.6860069
6212, Maastricht, Maastricht, Limburg, 50.8295845, 5.6881526
6213, Maastricht, Maastricht, Limburg, 50.8308198, 5.6627676
6214, Maastricht, Maastricht, Limburg, 50.8446443, 5.6735818
6215, Maastricht, Maastricht, Limburg, 50.840555, 5.6503193
6216, Maastricht, Maastricht, Limburg, 50.8521065, 5.6542567
6217, Maastricht, Maastricht, Limburg, 50.8566589, 5.6680028
6218, Maastricht, Maastricht, Limburg, 50.8700451, 5.6610932
6219, Maastricht, Maastricht, Limburg, 50.866379, 5.6828067
6221, Maastricht, Maastricht, Limburg, 50.8551112, 5.6997644
6222, Maastricht, Maastricht, Limburg, 50.8779059, 5.7140479
6223, Maastricht, Maastricht, Limburg, 50.8916105, 5.700786
6224, Maastricht, Maastricht, Limburg, 50.8493216, 5.7114171
6225, Maastricht, Maastricht, Limburg, 50.8663185, 5.7373692
6226, Maastricht, Maastricht, Limburg, 50.848074, 5.7368362
6227, Maastricht, Maastricht, Limburg, 50.8380525, 5.7283631
6228, Maastricht, Maastricht, Limburg, 50.8249814, 5.7288931
6229, Maastricht, Maastricht, Limburg, 50.8234882, 5.706143
6230, Meerssen, Meerssen, Limburg, 50.8849502, 5.7536005
6231, Meerssen, Meerssen, Limburg, 50.8849427, 5.7526367
6235, Ulestraten, Meerssen, Limburg, 50.9052194, 5.7806749
6237, Moorveld, Meerssen, Limburg, 50.9192879, 5.764185
6240, Bunde, Meerssen, Limburg, 50.8608905, 5.6902461
6241, Bunde, Meerssen, Limburg, 50.8949717, 5.7330167
6243, Geulle, Meerssen, Limburg, 50.9219779, 5.7493883
6245, Eijsden, Eijsden, Limburg, 50.7773424, 5.7077516
6247, Gronsveld, Eijsden, Limburg, 50.8093304, 5.7316401
6251, Eckelrade, Margraten, Limburg, 50.8081935, 5.7783674
6252, Eckelrade, Margraten, Limburg, 50.8036588, 5.7646006
6255, Noorbeek, Margraten, Limburg, 50.768969, 5.8126918
6261, Mheer, Margraten, Limburg, 50.7785433, 5.7927004
6262, Banholt, Margraten, Limburg, 50.7923877, 5.8073292
6265, Sint Geertruid, Margraten, Limburg, 50.7956698, 5.7653784
6267, Cadier en Keer, Margraten, Limburg, 50.8283686, 5.7661277
6268, Bemelen, Margraten, Limburg, 50.846974, 5.7638236
6269, Margraten, Margraten, Limburg, 50.8204632, 5.8209934
6270, Gulpen, Gulpen-Wittem, Limburg, 50.8100161, 5.8888138
6271, Gulpen, Gulpen-Wittem, Limburg, 50.8155841, 5.8914093
6273, Ingber, Gulpen-Wittem, Limburg, 50.8182441, 5.8596677
6274, Reijmerstok, Gulpen-Wittem, Limburg, 50.8010119, 5.8396199
6276, Heijenrath, Gulpen-Wittem, Limburg, 50.7761248, 5.8742237
6277, Slenaken, Gulpen-Wittem, Limburg, 50.7686548, 5.8613458
6278, Beutenaken, Gulpen-Wittem, Limburg, 50.7814337, 5.8555215
6281, Mechelen, Gulpen-Wittem, Limburg, 50.7953616, 5.9247456
6285, Epen, Gulpen-Wittem, Limburg, 50.7748368, 5.9137339
6286, Wittem, Gulpen-Wittem, Limburg, 50.8137818, 5.9121234
6287, Eys, Gulpen-Wittem, Limburg, 50.8257683, 5.9349048
6289, Elkenrade, Gulpen-Wittem, Limburg, 50.8410995, 5.9183908
6290, Vaals, Vaals, Limburg, 50.7707927, 6.0187953
6291, Vaals, Vaals, Limburg, 50.7732182, 6.0112743
6294, Vijlen, Vaals, Limburg, 50.7887847, 5.9632976
6295, Lemiers, Vaals, Limburg, 50.7854894, 5.9924527
6300, Valkenburg, Valkenburg aan de Geul, Limburg, 50.8629533, 5.8332814
6301, Valkenburg, Valkenburg aan de Geul, Limburg, 50.8652306, 5.8320515
6305, Schin op Geul, Valkenburg aan de Geul, Limburg, 50.8537836, 5.873265
6307, Scheulder, Margraten, Limburg, 50.8294318, 5.8426081
6311, Ransdaal, Voerendaal, Limburg, 50.8578128, 5.8819227
6312, Ransdaal, Voerendaal, Limburg, 50.8623355, 5.8957573
6321, Wijlre, Gulpen-Wittem, Limburg, 50.8328661, 5.89428
6325, Berg en Terblijt, Valkenburg aan de Geul, Limburg, 50.86112, 5.78447
6333, Schimmert, Nuth, Limburg, 50.9064579, 5.8261927
6336, Hulsberg, Nuth, Limburg, 50.889875, 5.8578124
6341, Walem, Valkenburg aan de Geul, Limburg, 50.8642273, 5.8711971
6342, Walem, Valkenburg aan de Geul, Limburg, 50.8663653, 5.8676213
6343, Klimmen, Voerendaal, Limburg, 50.8716769, 5.8846898
6351, Bocholtz, Simpelveld, Limburg, 50.8180412, 6.0088551
6353, Baneheide, Simpelveld, Limburg, 50.8183424, 5.9753571
6360, Nuth, Nuth, Limburg, 50.919009, 5.8871214
6361, Nuth, Nuth, Limburg, 50.9114274, 5.8925961
6363, Wijnandsrade, Nuth, Limburg, 50.9053628, 5.8836304
6365, Schinnen, Schinnen, Limburg, 50.9436467, 5.8793607
6367, Voerendaal, Voerendaal, Limburg, 50.8725871, 5.9253165
6369, Simpelveld, Simpelveld, Limburg, 50.8340269, 5.9826108
6370, Landgraaf, Landgraaf, Limburg, 50.9052835, 6.024469
6371, Landgraaf, Landgraaf, Limburg, 50.902091, 6.0123205
6372, Landgraaf, Landgraaf, Limburg, 50.8831806, 6.0244053
6373, Landgraaf, Landgraaf, Limburg, 50.9120983, 6.0209417
6374, Landgraaf, Landgraaf, Limburg, 50.9128608, 6.0566905
6400, Heerlen, Heerlen, Limburg, 50.8853317, 5.9764042
6401, Heerlen, Heerlen, Limburg, 50.8853317, 5.9764042
6411, Heerlen, Heerlen, Limburg, 50.8892099, 5.9578826
6412, Heerlen, Heerlen, Limburg, 50.8998727, 5.9536992
6413, Heerlen, Heerlen, Limburg, 50.9153809, 5.9570048
6414, Heerlen, Heerlen, Limburg, 50.9168212, 5.9799297
6415, Heerlen, Heerlen, Limburg, 50.8994479, 5.9875178
6416, Heerlen, Heerlen, Limburg, 50.8820789, 5.9950978
6417, Heerlen, Heerlen, Limburg, 50.877568, 5.9812173
6418, Heerlen, Heerlen, Limburg, 50.8659234, 6.0045435
6419, Heerlen, Heerlen, Limburg, 50.8675626, 5.9726234
6421, Heerlen, Heerlen, Limburg, 50.9278971, 5.9517975
6422, Heerlen, Heerlen, Limburg, 50.8449365, 6.0064879
6430, Hoensbroek, Heerlen, Limburg, 50.9383579, 5.9787478
6431, Hoensbroek, Heerlen, Limburg, 50.9273499, 5.9272506
6432, Hoensbroek, Heerlen, Limburg, 50.922827, 5.9133759
6433, Hoensbroek, Heerlen, Limburg, 50.911513, 5.9303478
6436, Amstenrade, Schinnen, Limburg, 50.9394805, 5.9247853
6438, Oirsbeek, Schinnen, Limburg, 50.9501105, 5.9079467
6439, Doenrade, Schinnen, Limburg, 50.9677447, 5.9064088
6440, Brunssum, Brunssum, Limburg, 50.9443284, 5.9695188
6441, Brunssum, Brunssum, Limburg, 50.951581, 5.9647295
6442, Brunssum, Brunssum, Limburg, 50.9499407, 5.9967319
6443, Brunssum, Brunssum, Limburg, 50.940972, 5.993189
6444, Brunssum, Brunssum, Limburg, 50.9412361, 5.9625207
6445, Brunssum, Brunssum, Limburg, 50.9344256, 5.9934018
6446, Brunssum, Brunssum, Limburg, 50.9370429, 5.9422325
6447, Merkelbeek, Onderbanken, Limburg, 50.9539439, 5.9400246
6450, Schinveld, Onderbanken, Limburg, 50.9822602, 6.0045724
6451, Schinveld, Onderbanken, Limburg, 50.9674943, 5.9809574
6454, Jabeek, Onderbanken, Limburg, 50.9812482, 5.9408642
6456, Bingelrade, Onderbanken, Limburg, 50.9762479, 5.9261389
6460, Kerkrade, Kerkrade, Limburg, 50.8647494, 6.0652729
6461, Kerkrade, Kerkrade, Limburg, 50.8629487, 6.0620342
6462, Kerkrade, Kerkrade, Limburg, 50.8534962, 6.0680599
6463, Kerkrade, Kerkrade, Limburg, 50.8732783, 6.0642754
6464, Kerkrade, Kerkrade, Limburg, 50.8777778, 6.0781852
6465, Kerkrade, Kerkrade, Limburg, 50.8527373, 6.0323716
6466, Kerkrade, Kerkrade, Limburg, 50.8594403, 6.0289752
6467, Kerkrade, Kerkrade, Limburg, 50.866144, 6.0255773
6468, Kerkrade, Kerkrade, Limburg, 50.8742739, 6.0451
6469, Kerkrade, Kerkrade, Limburg, 50.8919172, 6.0448767
6471, Eygelshoven, Kerkrade, Limburg, 50.8920268, 6.0591374
6500, Nijmegen, Nijmegen, Gelderland, 51.8469018, 5.8659734
6501, Nijmegen, Nijmegen, Gelderland, 51.8469018, 5.8659734
6503, Nijmegen, Nijmegen, Gelderland, 51.8469018, 5.8659734
6504, Nijmegen, Nijmegen, Gelderland, 51.8469018, 5.8659734
6511, Nijmegen, Nijmegen, Gelderland, 51.84636, 5.8663962
6512, Nijmegen, Nijmegen, Gelderland, 51.8402136, 5.856791
6515, Nijmegen, Nijmegen, Gelderland, 51.8819388, 5.8439885
6521, Nijmegen, Nijmegen, Gelderland, 51.8393932, 5.8732293
6522, Nijmegen, Nijmegen, Gelderland, 51.8509479, 5.8806631
6523, Nijmegen, Nijmegen, Gelderland, 51.829311, 5.8893668
6524, Nijmegen, Nijmegen, Gelderland, 51.8358703, 5.8641781
6525, Nijmegen, Nijmegen, Gelderland, 51.8170251, 5.8701555
6531, Nijmegen, Nijmegen, Gelderland, 51.8312811, 5.8499243
6532, Nijmegen, Nijmegen, Gelderland, 51.8214464, 5.8345751
6533, Nijmegen, Nijmegen, Gelderland, 51.81555, 5.8466081
6534, Nijmegen, Nijmegen, Gelderland, 51.8168541, 5.8203391
6535, Nijmegen, Nijmegen, Gelderland, 51.8044879, 5.8293517
6536, Nijmegen, Nijmegen, Gelderland, 51.7962078, 5.8093809
6537, Nijmegen, Nijmegen, Gelderland, 51.8129081, 5.7929842
6538, Nijmegen, Nijmegen, Gelderland, 51.816274, 5.8052925
6541, Nijmegen, Nijmegen, Gelderland, 51.8532423, 5.8346224
6542, Nijmegen, Nijmegen, Gelderland, 51.8410314, 5.8403562
6543, Nijmegen, Nijmegen, Gelderland, 51.8378314, 5.8247418
6544, Nijmegen, Nijmegen, Gelderland, 51.8316819, 5.815154
6545, Nijmegen, Nijmegen, Gelderland, 51.8388066, 5.8050313
6546, Nijmegen, Nijmegen, Gelderland, 51.8320715, 5.7804025
6550, Weurt, Beuningen, Gelderland, 51.8601965, 5.8094841
6551, Weurt, Beuningen, Gelderland, 51.8570535, 5.8161152
6560, Groesbeek, Groesbeek, Gelderland, 51.7776679, 5.9323548
6561, Groesbeek, Groesbeek, Gelderland, 51.7927583, 5.9314099
6562, Groesbeek, Groesbeek, Gelderland, 51.7599961, 5.950957
6564, Heilig Landstichting, Groesbeek, Gelderland, 51.8144753, 5.8893539
6566, Millingen aan de Rijn, Millingen aan de Rijn, Gelderland, 51.8633, 6.0475
6571, Berg en Dal, Ubbergen, Gelderland, 51.8115994, 5.9254694
6572, Berg en Dal, Ubbergen, Gelderland, 51.8203581, 5.9356513
6573, Beek-Ubbergen, Ubbergen, Gelderland, 51.8325697, 5.9299505
6574, Ubbergen, Ubbergen, Gelderland, 51.8368067, 5.9022384
6575, Persingen, Ubbergen, Gelderland, 51.8410511, 5.9181207
6576, Ooij, Ubbergen, Gelderland, 51.8546481, 5.9391535
6577, Erlecom, Ubbergen, Gelderland, 51.8480833, 5.9612034
6578, Leuth, Ubbergen, Gelderland, 51.8376223, 5.9930785
6579, Kekerdom, Ubbergen, Gelderland, 51.8646192, 6.0094122
6580, Malden, Heumen, Gelderland, 51.7961234, 5.8257646
6581, Malden, Heumen, Gelderland, 51.7832872, 5.8533248
6582, Heumen, Heumen, Gelderland, 51.7645323, 5.8431502
6584, Molenhoek, Mook en Middelaar, Limburg, 51.7650181, 5.8699691
6585, Mook, Mook en Middelaar, Limburg, 51.7514159, 5.8834801
6586, Plasmolen, Mook en Middelaar, Limburg, 51.7358346, 5.9251617
6587, Middelaar, Mook en Middelaar, Limburg, 51.7247379, 5.9156076
6590, Gennep, Gennep, Limburg, 51.701983, 5.9680414
6591, Gennep, Gennep, Limburg, 51.6978545, 5.9726751
6595, Ottersum, Gennep, Limburg, 51.7024505, 5.9845826
6596, Milsbeek, Gennep, Limburg, 51.7265999, 5.9507431
6598, Heijen, Gennep, Limburg, 51.674561, 5.9788072
6599, Ven-Zelderheide, Gennep, Limburg, 51.7119985, 6.0234434
6600, Wijchen, Wijchen, Gelderland, 51.8084742, 5.7276577
6601, Wijchen, Wijchen, Gelderland, 51.8118356, 5.7066394
6602, Wijchen, Wijchen, Gelderland, 51.8071854, 5.7205765
6603, Wijchen, Wijchen, Gelderland, 51.8012511, 5.7607361
6604, Wijchen, Wijchen, Gelderland, 51.8262936, 5.7361117
6605, Wijchen, Wijchen, Gelderland, 51.8003914, 5.7241403
6606, Niftrik, Wijchen, Gelderland, 51.7964381, 5.6712102
6610, Overasselt, Heumen, Gelderland, 51.7615399, 5.7856131
6611, Overasselt, Heumen, Gelderland, 51.7599398, 5.7866459
6612, Nederasselt, Heumen, Gelderland, 51.7721853, 5.7434596
6613, Balgoij, Wijchen, Gelderland, 51.780278, 5.713889
6615, Leur, Wijchen, Gelderland, 51.8184636, 5.6936586
6616, Hernen, Wijchen, Gelderland, 51.8339481, 5.6805759
6617, Bergharen, Wijchen, Gelderland, 51.8504049, 5.6661841
6620, Dreumel, West Maas en Waal, Gelderland, 51.8362556, 5.486937
6621, Dreumel, West Maas en Waal, Gelderland, 51.8505405, 5.4292507
6624, Heerewaarden, Maasdriel, Gelderland, 51.8173181, 5.3930495
6626, Alphen, West Maas en Waal, Gelderland, 51.8228055, 5.4731012
6627, Maasbommel, West Maas en Waal, Gelderland, 51.8216389, 5.534452
6628, Altforst, West Maas en Waal, Gelderland, 51.8492801, 5.565354
6629, Appeltern, West Maas en Waal, Gelderland, 51.8321175, 5.5846537
6631, Horssen, Druten, Gelderland, 51.8551824, 5.609271
6634, Batenburg, Wijchen, Gelderland, 51.8224967, 5.6295322
6640, Beuningen, Beuningen, Gelderland, 51.8635875, 5.7798237
6641, Beuningen, Beuningen, Gelderland, 51.8641963, 5.7738213
6642, Beuningen, Beuningen, Gelderland, 51.8515613, 5.7612389
6644, Ewijk, Beuningen, Gelderland, 51.869987, 5.7374579
6645, Winssen, Beuningen, Gelderland, 51.8817876, 5.7067548
6650, Druten, Druten, Gelderland, 51.888554, 5.6046552
6651, Druten, Druten, Gelderland, 51.8940837, 5.5942725
6652, Druten, Druten, Gelderland, 51.8763133, 5.6055848
6653, Deest, Druten, Gelderland, 51.8892306, 5.6660108
6654, Afferden, Druten, Gelderland, 51.8793927, 5.6338617
6655, Puiflijk, Druten, Gelderland, 51.8784055, 5.5909275
6657, Boven-Leeuwen, West Maas en Waal, Gelderland, 51.885586, 5.551554
6658, Beneden-Leeuwen, West Maas en Waal, Gelderland, 51.8823027, 5.5178903
6659, Wamel, West Maas en Waal, Gelderland, 51.8775456, 5.4576816
6660, Elst, Overbetuwe, Gelderland, 51.9173203, 5.8443651
6661, Elst, Overbetuwe, Gelderland, 51.9357513, 5.8286929
6662, Elst, Overbetuwe, Gelderland, 51.9029351, 5.8484157
6663, Lent, Nijmegen, Gelderland, 51.8620511, 5.8671918
6665, Driel, Overbetuwe, Gelderland, 51.9621243, 5.8119397
6666, Heteren, Overbetuwe, Gelderland, 51.9599741, 5.7509005
6668, Randwijk, Overbetuwe, Gelderland, 51.9529593, 5.709109
6669, Dodewaard, Neder-Betuwe, Gelderland, 51.9105136, 5.6568202
6670, Zetten, Overbetuwe, Gelderland, 51.9275855, 5.7133445
6671, Zetten, Overbetuwe, Gelderland, 51.9300306, 5.7122595
6672, Hemmen, Overbetuwe, Gelderland, 51.9342706, 5.6999306
6673, Andelst, Overbetuwe, Gelderland, 51.9074859, 5.7288373
6674, Herveld, Overbetuwe, Gelderland, 51.9030519, 5.7536219
6675, Valburg, Overbetuwe, Gelderland, 51.9108668, 5.7881438
6676, Homoet, Overbetuwe, Gelderland, 51.933841, 5.79026
6677, Slijk-Ewijk, Overbetuwe, Gelderland, 51.8849709, 5.7882905
6678, Oosterhout, Overbetuwe, Gelderland, 51.8832443, 5.8176639
6679, Oosterhout, Overbetuwe, Gelderland, 51.9511714, 5.8622528
6680, Bemmel, Lingewaard, Gelderland, 51.8924102, 5.8907121
6681, Bemmel, Lingewaard, Gelderland, 51.889401, 5.8953743
6683, Ressen, Nijmegen, Gelderland, 51.8899741, 5.8681436
6684, Ressen, Nijmegen, Gelderland, 51.8899741, 5.8681436
6685, Haalderen, Lingewaard, Gelderland, 51.8860922, 5.92783
6686, Doornenburg, Lingewaard, Gelderland, 51.8899909, 5.9996818
6687, Angeren, Lingewaard, Gelderland, 51.9163268, 5.9568715
6690, Gendt, Lingewaard, Gelderland, 51.8781292, 5.9702398
6691, Gendt, Lingewaard, Gelderland, 51.8746119, 5.9732173
6700, Wageningen, Wageningen, Gelderland, 51.9647622, 5.6629452
6701, Wageningen, Wageningen, Gelderland, 51.9570908, 5.663458
6702, Wageningen, Wageningen, Gelderland, 51.953098, 5.6360702
6703, Wageningen, Wageningen, Gelderland, 51.9649396, 5.693321
6704, Wageningen, Wageningen, Gelderland, 51.9817863, 5.7017747
6705, Wageningen, Wageningen, Gelderland, 51.992622, 5.6973471
6706, Wageningen, Wageningen, Gelderland, 51.9764083, 5.6757203
6707, Wageningen, Wageningen, Gelderland, 51.9716266, 5.6647668
6708, Wageningen, Wageningen, Gelderland, 51.9867989, 5.6529031
6709, Wageningen, Wageningen, Gelderland, 51.9663978, 5.6354531
6710, Ede, Ede, Gelderland, 52.0431065, 5.6682725
6711, Ede, Ede, Gelderland, 52.0415614, 5.6740854
6712, Ede, Ede, Gelderland, 52.0474598, 5.6619624
6713, Ede, Ede, Gelderland, 52.0369338, 5.659811
6714, Ede, Ede, Gelderland, 52.0442252, 5.6463088
6715, Ede, Ede, Gelderland, 52.0381991, 5.633425
6716, Ede, Ede, Gelderland, 52.0276739, 5.6312849
6717, Ede, Ede, Gelderland, 52.0208308, 5.6631806
6718, Ede, Ede, Gelderland, 52.0641306, 5.7020638
6720, Bennekom, Ede, Gelderland, 52.0289479, 5.559304
6721, Bennekom, Ede, Gelderland, 51.9991039, 5.6747544
6731, Otterlo, Ede, Gelderland, 52.0996367, 5.773453
6732, Harskamp, Ede, Gelderland, 52.1348693, 5.7495058
6733, Wekerom, Ede, Gelderland, 52.1123738, 5.7152647
6740, Lunteren, Ede, Gelderland, 52.083613, 5.6199265
6741, Lunteren, Ede, Gelderland, 52.0882573, 5.6173006
6744, Ederveen, Ede, Gelderland, 52.0628171, 5.5789161
6745, De Klomp, Ede, Gelderland, 52.0476361, 5.5740299
6800, Arnhem, Arnhem, Gelderland, 52.0099492, 5.9066406
6801, Arnhem, Arnhem, Gelderland, 52.0099492, 5.9066406
6802, Arnhem, Arnhem, Gelderland, 52.0099492, 5.9066406
6803, Arnhem, Arnhem, Gelderland, 52.0099492, 5.9066406
6811, Arnhem, Arnhem, Gelderland, 51.9809754, 5.9066436
6812, Arnhem, Arnhem, Gelderland, 51.9838608, 5.8755333
6813, Arnhem, Arnhem, Gelderland, 51.9943732, 5.8777633
6814, Arnhem, Arnhem, Gelderland, 51.9877935, 5.9030863
6815, Arnhem, Arnhem, Gelderland, 52.0035625, 5.9064478
6816, Arnhem, Arnhem, Gelderland, 52.0339739, 5.8828291
6821, Arnhem, Arnhem, Gelderland, 51.9939485, 5.9127523
6822, Arnhem, Arnhem, Gelderland, 51.9973084, 5.925169
6823, Arnhem, Arnhem, Gelderland, 52.0032952, 5.9381543
6824, Arnhem, Arnhem, Gelderland, 51.9913857, 5.9372731
6825, Arnhem, Arnhem, Gelderland, 51.9792025, 5.9680892
6826, Arnhem, Arnhem, Gelderland, 51.9814374, 5.950182
6827, Arnhem, Arnhem, Gelderland, 51.9700329, 5.9393799
6828, Arnhem, Arnhem, Gelderland, 51.9801446, 5.9231693
6831, Arnhem, Arnhem, Gelderland, 51.9553661, 5.88784
6832, Arnhem, Arnhem, Gelderland, 51.9608567, 5.9107009
6833, Arnhem, Arnhem, Gelderland, 51.9654457, 5.9250366
6834, Arnhem, Arnhem, Gelderland, 51.9560027, 5.9280255
6835, Arnhem, Arnhem, Gelderland, 51.9503504, 5.9084602
6836, Arnhem, Arnhem, Gelderland, 51.9457601, 5.8941376
6841, Arnhem, Arnhem, Gelderland, 51.975152, 5.8903767
6842, Arnhem, Arnhem, Gelderland, 51.9621811, 5.8842829
6843, Arnhem, Arnhem, Gelderland, 51.9631701, 5.8644753
6844, Arnhem, Arnhem, Gelderland, 51.9489686, 5.8564699
6845, Arnhem, Arnhem, Gelderland, 51.9467506, 5.8743377
6846, Arnhem, Arnhem, Gelderland, 51.958901, 5.8435647
6850, Huissen, Lingewaard, Gelderland, 51.936359, 5.9426836
6851, Huissen, Lingewaard, Gelderland, 51.9403084, 5.949701
6852, Huissen, Lingewaard, Gelderland, 51.9441013, 5.9271487
6860, Oosterbeek, Renkum, Gelderland, 51.9863321, 5.844909
6861, Oosterbeek, Renkum, Gelderland, 51.9914171, 5.8304031
6862, Oosterbeek, Renkum, Gelderland, 51.9802492, 5.8413961
6865, Doorwerth, Renkum, Gelderland, 51.9799552, 5.7998237
6866, Heelsum, Renkum, Gelderland, 51.9821438, 5.752274
6870, Renkum, Renkum, Gelderland, 51.9759774, 5.7931349
6871, Renkum, Renkum, Gelderland, 51.9834947, 5.7420526
6874, Wolfheze, Renkum, Gelderland, 52.0024191, 5.7861376
6877, Deelen, Ede, Gelderland, 52.0667189, 5.8940333
6880, Velp, Rheden, Gelderland, 51.9958819, 5.9646829
6881, Velp, Rheden, Gelderland, 52.0048055, 5.9869973
6882, Velp, Rheden, Gelderland, 51.9897118, 5.9703539
6883, Velp, Rheden, Gelderland, 51.9883654, 5.9968287
